contract_id,pe_name,contract_name,contract_amount,procurement_category,procurement_method,status
IDOKAILALI/W/NCB/079/080-22,"Infrastructure Development Office , Kailali",Construction & Upgrading of 4 Different Road of Gauriganga ward no 7 & 8 Kailali,14158102.46,Works,NCB,In-Progress
RPGCL/W/SQ/079-80/01,Rastriya Prasaran Grid Company Limited,Fencing of GI Barbed Wire with Concrete Post at Banlek Substation of West Seti Corridor 400kV Dobule Curcit Transmission Line Project,1804954.66,Works,Sealed Quotation,In-Progress
RPGCL/w/ICB/KCTLP/078/79/01,Rastriya Prasaran Grid Company Limited,"Procurement of Plant for Design, Supply, Installation, Testing and Commissioning of Phukot-Betan-Dododhara 400kV Double Circuit Transmission Line",7823756954.54,Works,ICB,In-Progress
IDOKAILALI/W/NCB/079/080-04,"Infrastructure Development Office , Kailali",Construction & Upgrading of 2 Different Road of Janaki Ga Pa Kailali,4766825.6,Works,NCB,In-Progress
IDOKAILALI/W/NCB/079/080-05,"Infrastructure Development Office , Kailali",Construction & Upgrading works of Road & Culverts in Dhangadhi -06 & 13 Kailali,6678237.2,Works,NCB,In-Progress
UDBO/DANG/NCB/WORKS/22-2079/80,"Urban Development & Building Office Ghorahi, Dang","Baal Shanti Griha Goraksha Marg Urban Infrastructure Development Works (Road Construction Works), Ghorahi-7, Parsa, Ghaderi, Dang.Re.",2843220.25,Works,NCB,In-Progress
UDBO/DANG/NCB/WORKS/27-2079/80,"Urban Development & Building Office Ghorahi, Dang","Ramri Dham Basti Bikas (Drain & Road Construction Works), Tulsipur-03 ,Dang.",5775111.55,Works,NCB,In-Progress
SMIP/04/NCB/2079-80,Sunsari Morang Irrigation Project,"Rehabilitation of Canal and Construction of Associated Structures at Haripur Sub Distributary Canal System, Sunsari",62432389.47,Works,NCB,In-Progress
NCB15/079/80,"Water Supply and Sanitation Division-3, Sindhupalchok",Moldole Solithumka WSP,9725373.01,Works,NCB,In-Progress
NCB14/079/80,"Water Supply and Sanitation Division-3, Sindhupalchok",Bandeu Dumrighat WSP,6542080.24,Works,NCB,In-Progress
NCB16/079/80,"Water Supply and Sanitation Division-3, Sindhupalchok",Katunje Lifting WSP,6375634.4,Works,NCB,Completed
NCB17/079/80,"Water Supply and Sanitation Division-3, Sindhupalchok",Chalan Ganeshthan WSP,6872571.73,Works,NCB,In-Progress
NCB18/079/80,"Water Supply and Sanitation Division-3, Sindhupalchok",Construction of Bhumlu Saping Water Supply Project,19657056.47,Works,NCB,In-Progress
GDRP/337011014/079/80-06,Gaighat Diktel Road Project,Road and Traffic Safety Works,887741.56,Works,Sealed Quotation,Completed
NCB/DPO-SUN/BRCT/2079-080/RP02,"District Police Office, Sunsari",J.S.S. Engineering Services Private Limited,32169131.79,Works,NCB,Completed
NCB/N1SP/079-80/BP01,No. 1 State Police Office,Construction of Prefab Barrack Block,4404312.5,Works,NCB,In-Progress
NCB/N1SP/N1SPTC/2079-080/RP01,No. 1 State Police Training Centre,"Construction of Office and Barrack at No.1 State Police Training Center,Gothgaun Morang",168043960.34,Works,NCB,In-Progress
IDOKAILALI/W/NCB/79/80-01,"Infrastructure Development Office , Kailali",Construction of Sitalpur -Simali Road,68840824.19,Works,NCB,In-Progress
IDOKAILALI/W/NCB/79/80-03,"Infrastructure Development Office , Kailali",Construction of Krishnamandir Dekhi Godawari 12 Bandrekhal Road,66141206.38,Works,NCB,In-Progress
RDCNP/33701169/2079/80-14,"Road Division, Chandranigahpur","Road Improvement along Bagmati-11 Churevitte road to Mudewala river road, Sarlahi",6856303.25,Works,NCB,In-Progress
RDCNP/33701169/2079/80-16,"Road Division, Chandranigahpur","Road Improvement along Chakraghtta-9 Khoriya - Goiyahi - Aurahi - Kabilashi-10 Salempur road, Sarlahi",3434996.6,Works,NCB,In-Progress
RDCNP/33701169/2079/80-17,"Road Division, Chandranigahpur","Road Improvement along Chakraghtta bazzar - Paterwa - Chenpura road, Sarlahi",3959886.12,Works,NCB,In-Progress
RDCNP/33701169/2079/80-18,"Road Division, Chandranigahpur","Road Improvement along Chureko fedi krishi road Bagmati-1 to -11 road, Sarlahi",3702075.37,Works,NCB,In-Progress
RDCNP/33701169/2079/80-19,"Road Division, Chandranigahpur","Road Improvement along Kabilashi-8 Agarwa chok dekhi Jamunraiko ghar hudain Pakar tole - Ram tole hudain Kabilashi Police chauki samma road, Sarlahi",3404424.45,Works,NCB,In-Progress
RDCNP/33701169/2079/80-21,"Road Division, Chandranigahpur","Road Improvement Works along Parsa Dekhi Pipra Hudai Chaulikha Raitarkhor Hudainmain Rajmarga Samma , Sarlahi",7741940.75,Works,NCB,In-Progress
RDCNP/33701169/2079/80-26,"Road Division, Chandranigahpur","Construction of RCC Drain Works along Chandranigahpur-Gaur Road, Rautahat",6365421.08,Works,NCB,In-Progress
RDCNP/33701169/2079/80-28,"Road Division, Chandranigahpur",Construction of Rigid Pavement along Gedahi dekhi Brindavan na.pa. 16 Sadak Rautahat,3020264.0,Works,NCB,In-Progress
RDCNP/33701169/2079/80-30,"Road Division, Chandranigahpur",Construction of Causeway Near West guide bund of Lalbakaiya River at Katahariya Rautahat,11702133.1,Works,NCB,In-Progress
RDCNP/33701169/2079/80-34,"Road Division, Chandranigahpur","Construction of Box Culvert and Hume pipe Culvert along Gaur Chakrapath, Rautahat.",4886121.78,Works,NCB,Completed
RDCNP/33701169/2079/80-36,"Road Division, Chandranigahpur","Construction of Pavement Works and Drain Works along Chandranigahpur-Gaur Road, Rautahat",13536547.3,Works,NCB,In-Progress
RDCNP/33701169/2079/80-37,"Road Division, Chandranigahpur","Construction of Blacktop and Drain Works along Dhansar- Kathariya-Karkach Road, Rautahat",49855568.13,Works,NCB,In-Progress
RDCNP/33701136/2079/80-45,"Road Division, Chandranigahpur","??? ???????????? ???, ?.??.??. ????? ????? ???????, ??????? ? ????? Road Improvement Works along MRM of BankeDhansar Section, Sarlahi&Rautahat.",1199158.13,Works,NCB,In-Progress
SMIP-05/NCB/2079-80,Sunsari Morang Irrigation Project,"Construction of Headworks and Canal lining with Drain Protection at 114RD of CMC, Morang",37424935.12,Works,NCB,In-Progress
SMIP-06/NCB/2079-80,Sunsari Morang Irrigation Project,Construction /Rehabilitation of Canal and Associated Structures of Chisang Minor and Kalikoshi Feeder Canal.,30920940.07,Works,NCB,In-Progress
SMIP-07/NCB/2079-80,Sunsari Morang Irrigation Project,Construction of Spurs in Right (western) bank of Koshi River,183200850.34,Works,NCB,In-Progress
IDOKAILALI/W/NCB/79/80-28,"Infrastructure Development Office , Kailali",Construction & Upgrading work of Kailali Pul Dekhi Dhangadhi 8 Hulaki Sadak ko Zero Point Samma Sadak,516878641.13,Works,NCB,In-Progress
UDBO/DANG/NCB/WORKS/28-2079/80,"Urban Development & Building Office Ghorahi, Dang","Bahane Bazar Integrated Infrastructure Construction Work, Naubahini-6, Pyuthan.",1475116.17,Works,NCB,In-Progress
UDBO/BANKE/NCB/WORK/RAJAPUR.DRAIN/079-080/57,"Urban Development and Building Office, Banke","Construction of RCC drain work at Rajapur-4 Tharu Village, Bardiya",3855704.42,Works,NCB,In-Progress
UDBO/BANKE/NCB/WORK/RETROFITTING.Blg/079-080/60,"Urban Development and Building Office, Banke",Retrofitting Work 4 Room Building of Himalay Adharbhut School at Thakurbaba-3 Mirchaiya Bardiya,1924490.49,Works,NCB,In-Progress
UDBO/BANKE/NCB/WORK/HIGHMASTLIGHT.BANSAGADHI/079-080/53,"Urban Development and Building Office, Banke",Construction & Fitting of High Mast Light at Market Area Bansagadhi-05 Bardiya,2329742.55,Works,NCB,In-Progress
UDBO/BANKE/NCB/WORK/MAINAPOKHAR.DRAIN/079-080/56,"Urban Development and Building Office, Banke",Construction of RCC drain work at Mainapokhar Bazar Bardiya,6732840.22,Works,NCB,In-Progress
UAHEP/078-79/ICB/AR/L1,Upper Arun Hydroelectric Limited (UAHEL),Construction of Access Road for Upper Arun Hydro-electric Project,7913941553.31,Works,ICB,In-Progress
GDRP/337011014/079/80-07,Gaighat Diktel Road Project,Resealing & Improvement Work at Gaighat Diktel Road (Ch 4+715 to Ch. 20+000),36456818.46,Works,NCB,In-Progress
Moud/Lamahi/TDC/NCB/04/079/80,Lamahi Town Development Committee,Ganga Nirman Sewa,4214594.0,Works,NCB,Completed
MOUD/LTDC/NCB/05/029/080,Lamahi Town Development Committee,Upgrading Road Work,27182507.65,Works,NCB,In-Progress
IDO/MYAGDI/NCB/W/08/079-80,"Infrastructure Development Office, Myagdi",Construction / Upgrading of of Singha - Sineri - Dandakhet - Pulachaur - Gandhe - Jagannath to Dholthana Road,7219829.67,Works,NCB,In-Progress
5-BMC/2079/080/G/NCB/7,Bharatpur Metropolitian City Office,"Procurement of Electronic and electrical goods, BMC.",4516045.0,Goods,NCB,Completed
5-BMC/2079/080/G/NCB/9,Bharatpur Metropolitian City Office,""" Procurement of Printing related goods for Office, BMC""",3706739.0,Goods,NCB,Completed
5-BMC/2079/080/G/NCB/10,Bharatpur Metropolitian City Office,Supply and Delivery of Stationery-Maslanda related Goods,2729441.55,Goods,NCB,Completed
IDO/MYAGDI/NCB/W/09/079-080,"Infrastructure Development Office, Myagdi",Constriction/ Upgrading of Poka -Neta- Arman Kimachaur Deurali Road,7261980.45,Works,NCB,In-Progress
RIDO-ARG-W-NCB-42-2079/080,"Road Infrastructure Development Office, Arghakhanchi","Construction of Gudung Khola Bridge, Pattharkot Harre Road",61858420.29,Works,NCB,In-Progress
IDO/MYAGDI/NCB/W/CTP /12/079-80,"Infrastructure Development Office, Myagdi","Construction of Paudwar Tatopani Thurung Trail Bridge over Kaligandki River, Annpurna RM Through Construction Turn Key Package",9350486.7,Works,NCB,In-Progress
KRMP/GRB/NCB/31/079/80,"Irrigation and Water Resource Management Project, Rajapur, Bardiya",KRMP/GRB/NCB/31/079/80,134052932.02,Works,NCB,In-Progress
KRMP/GRB/NCB/32/079/80,"Irrigation and Water Resource Management Project, Rajapur, Bardiya",KRMP/GRB/NCB/32/079/80,82615506.58,Works,NCB,In-Progress
KRMP/GRB/NCB/30/079/80,"Irrigation and Water Resource Management Project, Rajapur, Bardiya",KRMP/GRB/NCB/30/079/80,31760788.75,Works,NCB,Completed
KRMP/GRB/NCB/27/079/80,"Irrigation and Water Resource Management Project, Rajapur, Bardiya",KRMP/GRB/NCB/27/079/80,100272953.51,Works,NCB,Completed
KRMP/KLB/NCB/MT-04/079/80,"Irrigation and Water Resource Management Project, Rajapur, Bardiya",KRMP/KLB/NCB/MT-04/079/80,109144363.72,Works,NCB,Completed
KRMP/GRB/NCB/28/079/80,"Irrigation and Water Resource Management Project, Rajapur, Bardiya",KRMP/GRB/NCB/28/079/80,157674267.39,Works,NCB,In-Progress
KRMP/GRB/NCB/29/079/80,"Irrigation and Water Resource Management Project, Rajapur, Bardiya",KRMP/GRB/NCB/29/079/80,72103894.96,Works,NCB,In-Progress
KRMP/KLB/NCB/25/079/80,"Irrigation and Water Resource Management Project, Rajapur, Bardiya",KRMP/KLB/NCB/25/079/80,75612726.13,Works,NCB,In-Progress
KRMP/KLB/NCB/26/079/80,"Irrigation and Water Resource Management Project, Rajapur, Bardiya",KRMP/KLB/NCB/26/079/80,116286302.7,Works,NCB,Completed
RIDOKAP/10134/NCB/79-80/73,"Road Infrastructure Development Office, Kapilvastu",Kapilvastu Nagarpalika Bhikkshu Chowk Malpara-Bijgauri Road,40953553.91,Works,NCB,In-Progress
RIDOKAP/10134/NCB/CTP/79-80/156,"Road Infrastructure Development Office, Kapilvastu","Fabrication,Supply,Transportation,Construction and Erection of Baba Kurtighat trail Bridges over Banganga River Buddhabhumi 10 Kapilvastu",18878910.0,Works,NCB,In-Progress
RIDOKAP/10134/NCB/079-80/157,"Road Infrastructure Development Office, Kapilvastu","Construction Of Bhutaha multicel Box Culvert along Patariya road,Kapilbastu",34164813.19,Works,NCB,In-Progress
UDB-RUP/34701013/NCB/079-80/83,"Urban Development and Building Office, Rupandehi","Construction of Infrastructure(Tharu Meusam) at Tharu Kalyankari shabha,Omsatiya-02,Rupandehi.",7426994.98,Works,NCB,In-Progress
UDB-RUP/34701012/ NCB/079-80/85,"Urban Development and Building Office, Rupandehi","Upgrading and Construction of Drain & Road at Chauwannapur to Bakalipur Buddhabhumi-9,Kapilvastu",2092285.4,Works,NCB,In-Progress
UDB-RUP/34701014/ NCB/ 079-80/65,"Urban Development and Building Office, Rupandehi","Construction Works Of Rural & Small City Infrastructure Development at Tilottama-17,Thatharihawa and other Tole ,Rupandehi.",47417790.15,Works,NCB,In-Progress
UDB-RUP/35000022/NCB/079-80/59,"Urban Development and Building Office, Rupandehi",Construction of Building Construction Work of Marchawar Adarsha Ma Vi school building at Kotahimai-5 Marchawar Rupandehi,68549208.0,Works,NCB,In-Progress
UDB-RUP/34701012/NCB/079-80/63,"Urban Development and Building Office, Rupandehi","Construction of Infrastructure at Binayak Tole, Mayadevi-08, Rupandehi",34562523.43,Works,NCB,In-Progress
UDB-RUP/34701012/NCB/079-80/64,"Urban Development and Building Office, Rupandehi","Construction of Infrastructure at Chhapiya Gaun, Siyari-4, Rupandehi",32654455.3,Works,NCB,In-Progress
UDB-RUP/34701012/NCB/079-80/33,"Urban Development and Building Office, Rupandehi","Upgrading work of road at Palhinandan-1, Sunari, Palinandan-02, Harpur,Palinandan-03,Kusma Palinandan-06, Paderi and Ramgram-16, Hakui.Nawalparasi West.",13165489.38,Works,NCB,In-Progress
UDB-RUP/34701014/ NCB/ 079-80/62,"Urban Development and Building Office, Rupandehi","Construction of Rural and Urban Settlement Infrastructure at Majhgawa, Rupandehi",33224176.12,Works,NCB,In-Progress
IDO/MYAGDI/NCB/W/BRIDGE/10/079-080,"Infrastructure Development Office, Myagdi",Constriction of Adhiwara Khola Motorable Bridge,41083156.88,Works,NCB,In-Progress
IDO/MYAGDI/NCB/W/BRIDGE/11/079-80(Re),"Infrastructure Development Office, Myagdi",Constriction of Arje Khola Motorable Bridge,34115572.48,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/02,"Road Infrastructure Development Office, Kapilvastu",Labani chowk to Sisahaniya Nandanagar Siddhipur Sohasa road upgradation,2175286.29,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/03,"Road Infrastructure Development Office, Kapilvastu",Jharuwa chowk Mahatiniya Sisahaniya Bhagwanpur road upgradation,2621971.9,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/08,"Road Infrastructure Development Office, Kapilvastu",Barrohiya chowk Mungehari Manpur Madarhawa Mahadev Baluhawa road upgradation,3944507.58,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/10,"Road Infrastructure Development Office, Kapilvastu",Maryadpur Sultanpur Sihakhor Piparahawa road upgradation,2230300.59,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/11,"Road Infrastructure Development Office, Kapilvastu","Jhulanipur Harnampur Jagadishpur road, Kapilvastu -9",2164148.13,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/12,"Road Infrastructure Development Office, Kapilvastu",Mainihawa chowk to Belauha Murandihawa Kuwagaun road upgradation,2741247.92,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/13,"Road Infrastructure Development Office, Kapilvastu","Dohani Chauraha to Bargadawa School road upgradation, Kapilvastu -7",2592743.55,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/16,"Road Infrastructure Development Office, Kapilvastu",Mainihawa chowk to Kankatawa Dhamauli Bichauwapur Fulika Suryabaliya Sohasa road,6300940.71,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/19,"Road Infrastructure Development Office, Kapilvastu","Banganga Municipality-04, Kotiya Chowk dehi Thati samma Jane Sadak,Kapilvastu.",1797958.7,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/20,"Road Infrastructure Development Office, Kapilvastu","Radhakrishana Mandir dekhi Banjadeko Milsamma road upradation,Banganga Municipality-02,Kapilvastu.",1883097.42,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/21,"Road Infrastructure Development Office, Kapilvastu","Buddhi Hanumanchowk Gelver Rangai Dubiya hudai Arghakhachi Sadak, Buddhabhumi-03, Kapilvastu.",2217948.31,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/22,"Road Infrastructure Development Office, Kapilvastu","Shivapur Karahiya Bhaluhi Madhawa Hudai belnadi Sadak,Shivaraj Municipality-05, Kapilvastu",2207488.58,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/07,"Road Infrastructure Development Office, Kapilvastu",Mayadevi Ga. Pa. Bijuwa Amhawa Narkhoriya to Belbhariya Hulaki road upgradation,3288056.93,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/09,"Road Infrastructure Development Office, Kapilvastu",Gaura Sisahaniya Karmahawa Dohani road,2679192.84,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/14,"Road Infrastructure Development Office, Kapilvastu","Bargadawa gaun to Taulihawa Bus Station road and Drain construction, Kapilvastu -2",1912084.11,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/15,"Road Infrastructure Development Office, Kapilvastu","Aajad Darji ko ghar dekhi Sita Acharya Narayan Regmi ko ghar road upgradation, Kapilvastu -2",2015484.67,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/24,"Road Infrastructure Development Office, Kapilvastu","Bankatahawa-Shivapur-1 Hudai Karaiya Chainpur Sadak,Shivaraj-01,Kapilvastu.",1926490.27,Works,NCB,In-Progress
UDBO/DANG/NCB/WORKS/01-2080/81,"Urban Development & Building Office Ghorahi, Dang","Ganeshpur Basti Bikas (Drain and Road Construction works), Lamahi na.pa.-08, Dang.",2288758.02,Works,NCB,In-Progress
UDBO/DANG/NCB/WORKS/03-2080/81,"Urban Development & Building Office Ghorahi, Dang","Gwarkhola Tallo Basti, Kumalgaun Basti Bikas (Drain Work), Tulsipur-7, Dang.",1459695.94,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/23,"Road Infrastructure Development Office, Kapilvastu","MRM Supadeurali Mandir-Khusahatol-Nayabasti-Durgamandir-Banakatti-Semari-Jalimbagiya-Bhadhaukher-SekhuwaniTal-Maitahawa-Maharajgunj-Thuniya Road,Shivarj-11,Kapilvastu.",2124286.45,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/01,"Road Infrastructure Development Office, Kapilvastu","Lakhanchowk Labani Sibalawa chowk to Dohani Fulawapur Tadanagar Ghiraujot road upgradation, Shuddhodhan -5 Kapilvastu",3694065.68,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/04,"Road Infrastructure Development Office, Kapilvastu",Shuddhodhan -2 Harnampur Jho. Pu. Dekhi Karmahawa road construction,2750548.95,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/05,"Road Infrastructure Development Office, Kapilvastu",Shuddhodhan -1 Bakuli Paschim Dih dekhi Jho.pu. Shekhuya road,2144520.03,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/06,"Road Infrastructure Development Office, Kapilvastu",Mayadevi Ga. Pa. ward 4 to 5 Sisahaniyakot road upgradation,2653983.67,Works,NCB,In-Progress
RIDOKAP/10134/NCB/079-80/177,"Road Infrastructure Development Office, Kapilvastu","Construction of Pichurki Village South Marthi River RCC Motorable Bridge along Pakadi Pipara to Hulaki Road, Kapilbastu",37849340.99,Works,NCB,In-Progress
RIDOKAP/10134/NCB/079-80/178,"Road Infrastructure Development Office, Kapilvastu","Construction of Bharwaliya Village West Sisai Khola RCC Motorable Bridge Abhiraw Bharwaliya Mugheri Road, Kapilbastu",45374578.52,Works,NCB,In-Progress
19/RIDOKAP/079-80/191,"Road Infrastructure Development Office, Kapilvastu","Construction of Karma Village West River RCC Motorable Bridge along Hulaki Road (Sudhodhan Ga. Pa. 6), Kapilvastu",59659261.75,Works,NCB,In-Progress
20/RIDOKAP/079-80/192,"Road Infrastructure Development Office, Kapilvastu",Construction of Khairati Marthi multicell Box Culvert along Fulika-Thulokhairaghat -Pipara-Pakadi Road Kapilbastu,20306233.92,Works,NCB,In-Progress
RIDOKAP/10144/NCB/080-81/47,"Road Infrastructure Development Office, Kapilvastu",Bargadawa Bhawapur Titirkhi Road Maintenance work Kapilvastu,3312274.64,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/48,"Road Infrastructure Development Office, Kapilvastu","RTO road purba uttar Narikot hudai bijgauri Sadak,Shivaraj-09,Kapilvastu",1688694.98,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/49,"Road Infrastructure Development Office, Kapilvastu","Mormi Pratikshalya dekhi Siruwa hudai Tharu Deuhar samma Sadak,Banganga-08,Kapilvastu",3419893.86,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/50,"Road Infrastructure Development Office, Kapilvastu","Karmahana Uttar chowk dekhi Purwa Hathausa jane sadak and Karmahana Gaun bata Dakshin Tharu diuhar hudai Pratikshalaya samma Sadak,Banganga-03,Kapilvastu",3717906.56,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/51,"Road Infrastructure Development Office, Kapilvastu","Sasatra Prahari Bal 5 no. Brindabasini Bahini Chandrauta Pahuch Marga,Shivaraj-05,Kapilvastu.",2477968.27,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/52,"Road Infrastructure Development Office, Kapilvastu","Jawabhari dekhi itorol sadak and Jawabhari Gaun ma nali Nirman,Shivaraj-07 kapilvastu",2496200.28,Works,NCB,In-Progress
RIDOKAP/10144/NCB/080-81/53,"Road Infrastructure Development Office, Kapilvastu","Tikkar Buddhi Bijgauri Taulihwa Maintenance work , Kapilvastu",4648619.3,Works,NCB,In-Progress
RIDOKAP/10134/NCB/080-81/54,"Road Infrastructure Development Office, Kapilvastu","Dumara Gabdawa Sadak,Buddhabhumi-09,Kapilvastu",1429443.6,Works,NCB,In-Progress
UDBO/DANG/NCB/WORKS/02-2080/81,"Urban Development & Building Office Ghorahi, Dang","MA.VI. Dandagaun Gogli - Laxmipur - Shiv Mandir Road Upgrading and Drain Works, Ghorahi-4, Dang.",1567023.77,Works,NCB,In-Progress
UDBO/DANG/NCB/WORKS/04-2080/81,"Urban Development & Building Office Ghorahi, Dang","Dhakana Tharugaun Basti-Road Construction Works, Tulsipur -13, Dang.",2971218.14,Works,NCB,In-Progress
UDBO/DANG/NCB/WORKS/05-2080/81,"Urban Development & Building Office Ghorahi, Dang","Kothari Naya Basti Bikas (Road Construction Works) Tulsipur-15, Dang.",1785571.34,Works,NCB,In-Progress
UDBO/DANG/NCB/WORKS/06-2080/81,"Urban Development & Building Office Ghorahi, Dang","Nawalpur Tharu Gaun Road and Drain Construction Work , Tulsipur-7, Dang.",2695843.17,Works,NCB,In-Progress
UDBO/DANG/NCB/WORKS/07-2080/81,"Urban Development & Building Office Ghorahi, Dang","Bangaun Bal Janta Ma.Vi.Bangaun (Drain and Road Construction Works), Lamahi na.pa.-03, Dang.",3231383.49,Works,NCB,In-Progress
UDBO/DANG/NCB/ WORKS/08-2080/81,"Urban Development & Building Office Ghorahi, Dang","Gwarkhola, Rapti Babai Campus - Tulsipur Bazar Upgrading And Black Topped work, Tulsipur-12 and 6, Dang.",3114921.2,Works,NCB,In-Progress
UDBO/DANG/NCB/ WORKS/09-2080/81,"Urban Development & Building Office Ghorahi, Dang","Damodar Road - Sukdewa Beljhundi Samadhisthal Road Black Topped Work, Dangisharan-4, Dang.",3285013.84,Works,NCB,In-Progress
UDBO/DANG/NCB/ WORKS/10-2080/81,"Urban Development & Building Office Ghorahi, Dang","B.P Marg - Budhiman Budha ghar Road Black Topped Work, Ghorahi -02, Dang.",3630906.37,Works,NCB,In-Progress
UDBO/DANG/NCB/ WORKS/11-2080/81,"Urban Development & Building Office Ghorahi, Dang","Rampur-Balapur Road Upgrading Work, Ghorahi -2, Dang.",3408229.95,Works,NCB,In-Progress
UDBO/DANG/NCB/ WORKS/12-2080/81,"Urban Development & Building Office Ghorahi, Dang","Takiyapur Manikapur Road Drain Construction Works , Tulsipur-2, Dang.",3075745.87,Works,NCB,In-Progress
UDBO/DANG/NCB/ WORKS/13-2080/81,"Urban Development & Building Office Ghorahi, Dang","Jethangaun- Mahadewa, Dhaireni - Gadhawa Campus - Rajpur Road upgrading Work, Gadhawa ga.pa.-04, Dang.",3127215.1,Works,NCB,In-Progress
UDBO/DANG/NCB/ WORKS/14-2080/81,"Urban Development & Building Office Ghorahi, Dang","Simthana Simthani Basti Bikas, Dangisharan-7, Dang.",2272896.33,Works,NCB,In-Progress
UDBO/DANG/NCB/ WORKS/15-2080/81,"Urban Development & Building Office Ghorahi, Dang","Pipari Galli Basti Bikas and Ladanchok Uttar side Subash Chaudhary house culvert construction work (Drain and Road Construction Work),Rapti Ga.Pa.-08,Dang",2637220.39,Works,NCB,In-Progress
UDBO/DANG/NCB/WORKS/16-2080/81,"Urban Development & Building Office Ghorahi, Dang","Bhaisapathra Saraswati khola South Shivmandir - Dobhan Chautari Road and Drain Construction Work, Ghorahi-05, Dharna, Dang.",2342491.4,Works,NCB,In-Progress
UDBO/DANG/NCB/WORKS/17-2080/81,"Urban Development & Building Office Ghorahi, Dang","Highway - Buddhanagar Tole Basti Bikas (Drain And Road Construction Works), Ghorahi-15, Dang.",1769165.66,Works,NCB,In-Progress
SMIP-02/NCB/080-81,Sunsari Morang Irrigation Project,Construction of Head Reach Canal With Pumping System in Sundargundar Minor Systems,73836313.54,Works,NCB,In-Progress
SMIP-01/NCB/2080-81,Sunsari Morang Irrigation Project,"Supply, Delivery, Installation, Testing and Commissioning of Radial Piston Hydraulic Motors for Winch Drive of Dredgers",6881700.0,Goods,NCB,In-Progress
SMIP-08/NCB/079-80,Sunsari Morang Irrigation Project,"Construction of Headworks, Canal and Canal Structures of Lohandra Augmentation Sub-Project",428972701.92,Works,NCB,In-Progress
IDO/MYAGDI/NCB/W/05/080-081,"Infrastructure Development Office, Myagdi","Upgrading of Darbang Devisthan Takam Road, Malika - 5 & Dhawalagiri - 7",6761073.02,Works,NCB,In-Progress
UDBO/DANG/NCB/WORKS/31-2079/80,"Urban Development & Building Office Ghorahi, Dang","Pyuthan Hospital Building Construction Work, Bijuwar-4, Pyuthan.",213053769.01,Works,NCB,In-Progress
01-BMC/2080/081/W/NCB/02,Bharatpur Metropolitian City Office,"Blacktopped Road Construction from Lama’s Home infront of Gumba and Jit Bahadur Gurung Home’s Road, BMC-26",3586053.33,Works,NCB,Completed
01-BMC/2080/081/W/NCB/03,Bharatpur Metropolitian City Office,"Construction of Blacktopped Road from West of Khayarghari School to Rudra Bhandari’s House , BMC-26,",3538354.13,Works,NCB,Completed
03-BMC/2080/81/G/NCB/04,Bharatpur Metropolitian City Office,Supply and Delivery of Stationery-Masland related Goods.,18805177.5,Goods,NCB,Completed
03-BMC/2080/81/G/NCB/05,Bharatpur Metropolitian City Office,"Procurement of Printing related goods for Office, BMC",3219313.5,Goods,NCB,Completed
8-BMC/2079/080/W/NCB/13,Bharatpur Metropolitian City Office,Construction of Road from Territory of BMC 6 AND 13 charkune Chowk to Tunabari Chowk in BMC-6 13 And 22,2373776.6,Works,NCB,Completed
8-BMC/2079/080/W/NCB/14,Bharatpur Metropolitian City Office,"Blacktopped Road Construction from territory of BMC-6 and 13 Mahajan Chowk to Kameswor Mandir to Sahakari Chowk to Khageri Nahar (Branch no 2) to Baagchowk, BMC-6,13,14 and 22",24388735.42,Works,NCB,Completed
RE-8-BMC/2079/080/G/SQ/16,Bharatpur Metropolitian City Office,""" Supplying and Delivery of Ring Compost Chamber""",1764001.82,Goods,Sealed Quotation,Completed
