source_file,total_records,federal_count,provincial_count,local_count,unknown_count,output_files
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page24_table1.csv,16,1,0,1,14,/home/suchita/Desktop/Final Arranged Data/Federal/source-book_kzajtb9_page24_table1_federal.csv | /home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page24_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page24_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page24_table2.csv,1,0,0,0,1,/home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page24_table2_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page25_table1.csv,14,1,0,0,13,/home/suchita/Desktop/Final Arranged Data/Federal/source-book_kzajtb9_page25_table1_federal.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page25_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page25_table2.csv,1,0,0,0,1,/home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page25_table2_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page25_table3.csv,1,0,0,0,1,/home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page25_table3_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page26_table1.csv,17,4,0,0,13,/home/suchita/Desktop/Final Arranged Data/Federal/source-book_kzajtb9_page26_table1_federal.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page26_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page26_table2.csv,1,0,0,0,1,/home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page26_table2_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page27_table1.csv,16,0,0,0,16,/home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page27_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page27_table2.csv,1,0,0,0,1,/home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page27_table2_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page28_table1.csv,20,0,0,0,20,/home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page28_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page29_table1.csv,20,1,0,0,19,/home/suchita/Desktop/Final Arranged Data/Federal/source-book_kzajtb9_page29_table1_federal.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page29_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page30_table1.csv,11,0,4,0,9,/home/suchita/Desktop/Final Arranged Data/Provincial/Koshi/source-book_kzajtb9_page30_table1_koshi.csv | /home/suchita/Desktop/Final Arranged Data/Provincial/Madhesh/source-book_kzajtb9_page30_table1_madhesh.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page30_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page31_table1.csv,9,0,3,0,6,/home/suchita/Desktop/Final Arranged Data/Provincial/Gandaki/source-book_kzajtb9_page31_table1_gandaki.csv | /home/suchita/Desktop/Final Arranged Data/Provincial/Lumbini/source-book_kzajtb9_page31_table1_lumbini.csv | /home/suchita/Desktop/Final Arranged Data/Provincial/Karnali/source-book_kzajtb9_page31_table1_karnali.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page31_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page32_table1.csv,9,0,1,3,5,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page32_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Provincial/Sudurpashchim/source-book_kzajtb9_page32_table1_sudurpashchim.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page32_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page33_table1.csv,14,0,0,5,9,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page33_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page33_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page34_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page34_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page34_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page35_table1.csv,14,0,0,5,9,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page35_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page35_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page36_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page36_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page36_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page37_table1.csv,14,0,0,5,9,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page37_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page37_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page38_table1.csv,14,0,0,5,9,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page38_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page38_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page39_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page39_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page39_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page3_table1.csv,24,18,1,1,4,/home/suchita/Desktop/Final Arranged Data/Federal/source-book_kzajtb9_page3_table1_federal.csv | /home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page3_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Provincial/Madhesh/source-book_kzajtb9_page3_table1_madhesh.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page3_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page40_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page40_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page40_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page41_table1.csv,14,0,0,5,9,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page41_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page41_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page42_table1.csv,17,0,0,7,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page42_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page42_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page43_table1.csv,14,0,0,5,9,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page43_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page43_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page44_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page44_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page44_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page45_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page45_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page45_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page46_table1.csv,15,0,0,6,9,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page46_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page46_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page47_table1.csv,14,0,0,5,9,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page47_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page47_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page48_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page48_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page48_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page49_table1.csv,14,0,0,5,9,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page49_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page49_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page50_table1.csv,17,0,0,7,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page50_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page50_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page51_table1.csv,15,0,0,6,9,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page51_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page51_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page52_table1.csv,15,0,0,6,9,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page52_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page52_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page53_table1.csv,14,0,0,5,9,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page53_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page53_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page54_table1.csv,15,0,0,6,9,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page54_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page54_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page55_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page55_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page55_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page56_table1.csv,14,0,0,5,9,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page56_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page56_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page57_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page57_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page57_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page58_table1.csv,14,0,0,5,9,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page58_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page58_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page59_table1.csv,15,0,0,6,9,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page59_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page59_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page5_table1.csv,4,3,0,0,1,/home/suchita/Desktop/Final Arranged Data/Federal/source-book_kzajtb9_page5_table1_federal.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page5_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page60_table1.csv,15,0,0,6,9,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page60_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page60_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page61_table1.csv,17,0,0,7,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page61_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page61_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page62_table1.csv,14,0,0,5,9,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page62_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page62_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page63_table1.csv,16,0,0,7,9,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page63_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page63_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page64_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page64_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page64_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page65_table1.csv,15,0,0,6,9,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page65_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page65_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page66_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page66_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page66_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page67_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page67_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page67_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page68_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page68_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page68_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page69_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page69_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page69_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page70_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page70_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page70_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page71_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page71_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page71_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page72_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page72_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page72_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page73_table1.csv,14,0,0,5,9,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page73_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page73_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page74_table1.csv,16,0,0,7,9,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page74_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page74_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page75_table1.csv,15,0,0,6,9,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page75_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page75_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page76_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page76_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page76_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page77_table1.csv,15,0,0,6,9,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page77_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page77_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page78_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page78_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page78_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page79_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page79_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page79_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page7_table1.csv,4,0,0,0,4,/home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page7_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page80_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page80_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page80_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page81_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page81_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page81_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page82_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page82_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page82_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page83_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page83_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page83_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page84_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page84_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page84_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page85_table1.csv,15,0,0,6,9,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page85_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page85_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page86_table1.csv,16,0,0,7,9,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page86_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page86_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page87_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page87_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page87_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page88_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page88_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page88_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page89_table1.csv,17,0,0,7,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page89_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page89_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page8_table1.csv,3,0,0,0,3,/home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page8_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page90_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page90_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page90_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page91_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page91_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page91_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page92_table1.csv,17,0,0,7,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page92_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page92_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page93_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page93_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page93_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page94_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page94_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page94_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page95_table1.csv,17,0,0,7,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page95_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page95_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page96_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page96_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page96_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page97_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page97_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page97_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page98_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page98_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page98_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page99_table1.csv,16,0,0,6,10,/home/suchita/Desktop/Final Arranged Data/Local/source-book_kzajtb9_page99_table1_local.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page99_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page9_table1.csv,16,3,0,0,13,/home/suchita/Desktop/Final Arranged Data/Federal/source-book_kzajtb9_page9_table1_federal.csv | /home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page9_table1_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page9_table2.csv,1,0,0,0,1,/home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page9_table2_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page9_table3.csv,1,0,0,0,1,/home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page9_table3_unknown.csv
/home/suchita/Desktop/Arranged data/tables/source-book_kzajtb9_page9_table4.csv,1,0,0,0,1,/home/suchita/Desktop/Final Arranged Data/Unknown/source-book_kzajtb9_page9_table4_unknown.csv
